YEAR;QUARTER;MARKET;PRODUCT_ID;TRAJET;AIRPORT_CON;AIRLINE;Return_Ticket;Distance;Direct_distance;PAX;PRICE;AERODEP;MAINDEP;CPDEAERODEP;VILLE_DEP;CODEVILDEP;POPDEP;AEROARR;MAINARR;CPDEAEROARR;VILLE_ARR;CODEVILARR;POPARR;SQRT(PRODPOP)
2017;2;ATL-SAC;"ATL:ORD:SMF"-UA-1;"ATL:ORD:SMF";ORD;UA;1;2387;2092;8;236.25;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:DEN:SMF"-WN-1;"ATL:DEN:SMF";DEN;WN;1;2108;2092;19;288.47;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:PHX:SMF"-WN-1;"ATL:PHX:SMF";PHX;WN;1;2234;2092;9;264.56;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:PHX:SMF"-AA-1;"ATL:PHX:SMF";PHX;AA;1;2234;2092;11;255.82;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:SLC:SMF"-DL-1;"ATL:SLC:SMF";SLC;DL;1;2122;2092;19;322.53;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:LAX:SMF"-DL-1;"ATL:LAX:SMF";LAX;DL;1;2320;2092;30;326.43;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:SMF"-WN-1;"ATL:SMF";NoCon;WN;1;2092;2092;23;271.52;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:DEN:SMF"-UA-1;"ATL:DEN:SMF";DEN;UA;1;2108;2092;11;263.27;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:DFW:SMF"-AA-1;"ATL:DFW:SMF";DFW;AA;1;2162;2092;8;287.63;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:MSP:SMF"-DL-1;"ATL:MSP:SMF";MSP;DL;1;2424;2092;6;337.17;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAC;"ATL:LAS:SMF"-WN-1;"ATL:LAS:SMF";LAS;WN;1;2144;2092;8;262.50;ATL;1;10397;ATL;30397;5872432;SMF;1;14893;SAC;33192;2319572;3.691
2017;2;ATL-SAT;"ATL:HOU:SAT"-WN-1;"ATL:HOU:SAT";HOU;WN;1;888;874;25;142.92;ATL;1;10397;ATL;30397;5872432;SAT;1;14683;SAT;33214;2472121;3.810
2017;2;ATL-SAT;"ATL:SAT"-DL-1;"ATL:SAT";NoCon;DL;1;874;874;1121;199.12;ATL;1;10397;ATL;30397;5872432;SAT;1;14683;SAT;33214;2472121;3.810
2017;2;ATL-SAT;"ATL:SAT"-F9-1;"ATL:SAT";NoCon;F9;1;874;874;101;56.79;ATL;1;10397;ATL;30397;5872432;SAT;1;14683;SAT;33214;2472121;3.810
2017;2;ATL-SAT;"ATL:SAT"-WN-1;"ATL:SAT";NoCon;WN;1;874;874;391;135.72;ATL;1;10397;ATL;30397;5872432;SAT;1;14683;SAT;33214;2472121;3.810
2017;2;ATL-SDG;"ATL:SAN"-DL-1;"ATL:SAN";NoCon;DL;1;1892;1892;1308;307.60;ATL;1;10397;ATL;30397;5872432;SAN;1;14679;SDG;33570;3321237;4.416
2017;2;ATL-SDG;"ATL:ORD:SAN"-NK-1;"ATL:ORD:SAN";ORD;NK;1;2329;1892;19;108.74;ATL;1;10397;ATL;30397;5872432;SAN;1;14679;SDG;33570;3321237;4.416
2017;2;ATL-SDG;"ATL:SAN"-WN-1;"ATL:SAN";NoCon;WN;1;1892;1892;220;243.37;ATL;1;10397;ATL;30397;5872432;SAN;1;14679;SDG;33570;3321237;4.416
2017;2;ATL-SEA;"ATL:SEA"-AS-1;"ATL:SEA";NoCon;AS;1;2182;2182;394;245.77;ATL;1;10397;ATL;30397;5872432;SEA;1;14747;SEA;30559;3885579;4.777
2017;2;ATL-SEA;"ATL:SEA"-DL-1;"ATL:SEA";NoCon;DL;1;2182;2182;1510;360.90;ATL;1;10397;ATL;30397;5872432;SEA;1;14747;SEA;30559;3885579;4.777
2017;2;ATL-SEA;"ATL:DEN:SEA"-WN-1;"ATL:DEN:SEA";DEN;WN;1;2223;2182;36;225.58;ATL;1;10397;ATL;30397;5872432;SEA;1;14747;SEA;30559;3885579;4.777
2017;2;ATL-SEA;"ATL:MDW:SEA"-WN-1;"ATL:MDW:SEA";MDW;WN;1;2324;2182;23;227.78;ATL;1;10397;ATL;30397;5872432;SEA;1;14747;SEA;30559;3885579;4.777
2017;2;ATL-SFO;"ATL:SFO"-F9-1;"ATL:SFO";NoCon;F9;1;2139;2139;185;139.04;ATL;1;10397;ATL;30397;5872432;SFO;1;14771;SFO;32457;6705095;6.275
2017;2;ATL-SFO;"ATL:SFO"-DL-1;"ATL:SFO";NoCon;DL;1;2139;2139;2347;367.66;ATL;1;10397;ATL;30397;5872432;SFO;1;14771;SFO;32457;6705095;6.275
2017;2;ATL-SFO;"ATL:OAK"-WN-1;"ATL:OAK";NoCon;WN;1;2130;2130;144;246.51;ATL;1;10397;ATL;30397;5872432;OAK;1;13796;SFO;32457;6705095;6.275
2017;2;ATL-SFO;"ATL:OAK"-DL-1;"ATL:OAK";NoCon;DL;1;2130;2130;83;259.11;ATL;1;10397;ATL;30397;5872432;OAK;1;13796;SFO;32457;6705095;6.275
2017;2;ATL-SFO;"ATL:SFO"-UA-1;"ATL:SFO";NoCon;UA;1;2139;2139;375;222.28;ATL;1;10397;ATL;30397;5872432;SFO;1;14771;SFO;32457;6705095;6.275
2017;2;ATL-SFO;"ATL:LAX:OAK"-DL-1;"ATL:LAX:OAK";LAX;DL;1;2284;2130;47;293.28;ATL;1;10397;ATL;30397;5872432;OAK;1;13796;SFO;32457;6705095;6.275
2017;2;ATL-SFO;"ATL:SJC"-DL-1;"ATL:SJC";NoCon;DL;1;2116;2116;478;354.66;ATL;1;10397;ATL;30397;5872432;SJC;0;14831;SFO;32457;6705095;6.275
2017;2;ATL-SFO;"ATL:CLT:SFO"-AA-1;"ATL:CLT:SFO";CLT;AA;1;2522;2139;44;235.91;ATL;1;10397;ATL;30397;5872432;SFO;1;14771;SFO;32457;6705095;6.275
2017;2;ATL-SLC;"ATL:SLC"-DL-1;"ATL:SLC";NoCon;DL;1;1590;1590;760;372.04;ATL;1;10397;ATL;30397;5872432;SLC;1;14869;SLC;34614;1204205;2.659
2017;2;ATL-SLC;"ATL:PHX:SLC"-AA-1;"ATL:PHX:SLC";PHX;AA;1;2094;1590;15;176.73;ATL;1;10397;ATL;30397;5872432;SLC;1;14869;SLC;34614;1204205;2.659
2017;2;ATL-SLC;"ATL:SLC"-F9-1;"ATL:SLC";NoCon;F9;1;1590;1590;277;106.57;ATL;1;10397;ATL;30397;5872432;SLC;1;14869;SLC;34614;1204205;2.659
2017;2;ATL-SLC;"ATL:JAC:SLC"-DL-1;"ATL:JAC:SLC";JAC;DL;1;1777;1590;16;430.56;ATL;1;10397;ATL;30397;5872432;SLC;1;14869;SLC;34614;1204205;2.659
2017;2;ATL-SLC;"ATL:DEN:SLC"-WN-1;"ATL:DEN:SLC";DEN;WN;1;1590;1590;22;229.77;ATL;1;10397;ATL;30397;5872432;SLC;1;14869;SLC;34614;1204205;2.659
2017;2;ATL-SLC;"ATL:DAL:SLC"-WN-1;"ATL:DAL:SLC";DAL;WN;1;1720;1590;12;285.25;ATL;1;10397;ATL;30397;5872432;SLC;1;14869;SLC;34614;1204205;2.659
2017;2;ATL-SLC;"ATL:DFW:SLC"-AA-1;"ATL:DFW:SLC";DFW;AA;1;1720;1590;48;205.00;ATL;1;10397;ATL;30397;5872432;SLC;1;14869;SLC;34614;1204205;2.659
2017;2;ATL-STL;"ATL:STL"-F9-1;"ATL:STL";NoCon;F9;1;484;484;69;46.00;ATL;1;10397;ATL;30397;5872432;STL;1;15016;STL;31123;2805758;4.059
2017;2;ATL-STL;"ATL:STL"-WN-1;"ATL:STL";NoCon;WN;1;484;484;453;136.67;ATL;1;10397;ATL;30397;5872432;STL;1;15016;STL;31123;2805758;4.059
2017;2;ATL-STL;"ATL:STL"-DL-1;"ATL:STL";NoCon;DL;1;484;484;1191;182.08;ATL;1;10397;ATL;30397;5872432;STL;1;15016;STL;31123;2805758;4.059
2017;2;ATL-TMP;"ATL:TPA"-WN-1;"ATL:TPA";NoCon;WN;1;406;406;776;115.23;ATL;1;10397;ATL;30397;5872432;TPA;1;15304;TMP;33195;3106922;4.271
2017;2;ATL-TMP;"ATL:TPA"-NK-1;"ATL:TPA";NoCon;NK;1;406;406;223;49.40;ATL;1;10397;ATL;30397;5872432;TPA;1;15304;TMP;33195;3106922;4.271
2017;2;ATL-TMP;"ATL:TPA"-DL-1;"ATL:TPA";NoCon;DL;1;406;406;2417;166.63;ATL;1;10397;ATL;30397;5872432;TPA;1;15304;TMP;33195;3106922;4.271
2017;2;ATL-TUC;"ATL:DFW:TUS"-AA-1;"ATL:DFW:TUS";DFW;AA;1;1544;1541;19;226.11;ATL;1;10397;ATL;30397;5872432;TUS;1;15376;TUC;30436;1026391;2.455
2017;2;ATL-TUC;"ATL:DEN:TUS"-WN-1;"ATL:DEN:TUS";DEN;WN;1;1838;1541;9;232.67;ATL;1;10397;ATL;30397;5872432;TUS;1;15376;TUC;30436;1026391;2.455
2017;2;ATL-TUC;"ATL:LAS:TUS"-WN-1;"ATL:LAS:TUS";LAS;WN;1;2112;1541;6;210.00;ATL;1;10397;ATL;30397;5872432;TUS;1;15376;TUC;30436;1026391;2.455
2017;2;ATL-TUC;"ATL:TUS"-DL-1;"ATL:TUS";NoCon;DL;1;1541;1541;200;298.36;ATL;1;10397;ATL;30397;5872432;TUS;1;15376;TUC;30436;1026391;2.455
2017;2;ATL-TUC;"ATL:MDW:TUS"-WN-1;"ATL:MDW:TUS";MDW;WN;1;2031;1541;3;224.33;ATL;1;10397;ATL;30397;5872432;TUS;1;15376;TUC;30436;1026391;2.455
2017;2;ATL-VEG;"ATL:LAS"-DL-1;"ATL:LAS";NoCon;DL;1;1747;1747;3032;297.89;ATL;1;10397;ATL;30397;5872432;LAS;1;12889;VEG;32211;2181635;3.579
2017;2;ATL-VEG;"ATL:LAS"-NK-1;"ATL:LAS";NoCon;NK;1;1747;1747;476;103.69;ATL;1;10397;ATL;30397;5872432;LAS;1;12889;VEG;32211;2181635;3.579
2017;2;ATL-VEG;"ATL:LAS"-WN-1;"ATL:LAS";NoCon;WN;1;1747;1747;1859;192.06;ATL;1;10397;ATL;30397;5872432;LAS;1;12889;VEG;32211;2181635;3.579
2017;2;ATL-VEG;"ATL:LAS"-F9-1;"ATL:LAS";NoCon;F9;1;1747;1747;801;98.80;ATL;1;10397;ATL;30397;5872432;LAS;1;12889;VEG;32211;2181635;3.579
2017;2;ATL-VIR;"ATL:ORF"-DL-1;"ATL:ORF";NoCon;DL;1;516;516;534;256.46;ATL;1;10397;ATL;30397;5872432;ORF;1;13931;VIR;33667;1760926;3.216
2017;2;ATL-VIR;"ATL:CLT:ORF"-AA-1;"ATL:CLT:ORF";CLT;AA;1;516;516;17;235.71;ATL;1;10397;ATL;30397;5872432;ORF;1;13931;VIR;33667;1760926;3.216
2017;2;ATL-VIR;"ATL:PHF"-DL-1;"ATL:PHF";NoCon;DL;1;508;508;139;241.31;ATL;1;10397;ATL;30397;5872432;PHF;0;14098;VIR;33667;1760926;3.216
2017;2;ATL-VIR;"ATL:BWI:ORF"-WN-1;"ATL:BWI:ORF";BWI;WN;1;736;516;9;241.22;ATL;1;10397;ATL;30397;5872432;ORF;1;13931;VIR;33667;1760926;3.216
2017;2;ATL-WSH;"ATL:IAD"-WN-1;"ATL:IAD";NoCon;WN;1;534;534;449;99.73;ATL;1;10397;ATL;30397;5872432;IAD;1;12264;WSH;30852;6211341;6.040
2017;2;ATL-WSH;"ATL:IAD"-UA-1;"ATL:IAD";NoCon;UA;1;534;534;310;136.09;ATL;1;10397;ATL;30397;5872432;IAD;1;12264;WSH;30852;6211341;6.040
2017;2;ATL-WSH;"ATL:BWI"-NK-1;"ATL:BWI";NoCon;NK;1;577;577;223;66.97;ATL;1;10397;ATL;30397;5872432;BWI;0;10821;WSH;30852;6211341;6.040
2017;2;ATL-WSH;"ATL:DCA"-DL-1;"ATL:DCA";NoCon;DL;1;547;547;3967;214.31;ATL;1;10397;ATL;30397;5872432;DCA;0;11278;WSH;30852;6211341;6.040
2017;2;ATL-WSH;"ATL:BWI"-DL-1;"ATL:BWI";NoCon;DL;1;577;577;1857;185.03;ATL;1;10397;ATL;30397;5872432;BWI;0;10821;WSH;30852;6211341;6.040
2017;2;ATL-WSH;"ATL:DCA"-WN-1;"ATL:DCA";NoCon;WN;1;547;547;1236;114.86;ATL;1;10397;ATL;30397;5872432;DCA;0;11278;WSH;30852;6211341;6.040
2017;2;ATL-WSH;"ATL:DCA"-AA-1;"ATL:DCA";NoCon;AA;1;547;547;539;155.65;ATL;1;10397;ATL;30397;5872432;DCA;0;11278;WSH;30852;6211341;6.040
2017;2;ATL-WSH;"ATL:IAD"-DL-1;"ATL:IAD";NoCon;DL;1;534;534;981;218.23;ATL;1;10397;ATL;30397;5872432;IAD;1;12264;WSH;30852;6211341;6.040
2017;2;ATL-WSH;"ATL:BWI"-WN-1;"ATL:BWI";NoCon;WN;1;577;577;1011;124.19;ATL;1;10397;ATL;30397;5872432;BWI;0;10821;WSH;30852;6211341;6.040
2017;2;AUS-ATL;"AUS:ATL"-F9-1;"AUS:ATL";NoCon;F9;1;813;813;134;62.95;AUS;1;10423;AUS;30423;2115475;ATL;1;10397;ATL;30397;5872432;3.525
2017;2;AUS-ATL;"AUS:DAL:ATL"-WN-1;"AUS:DAL:ATL";DAL;WN;1;910;813;23;209.78;AUS;1;10423;AUS;30423;2115475;ATL;1;10397;ATL;30397;5872432;3.525
2017;2;AUS-ATL;"AUS:IAH:ATL"-UA-1;"AUS:IAH:ATL";IAH;UA;1;829;813;45;215.60;AUS;1;10423;AUS;30423;2115475;ATL;1;10397;ATL;30397;5872432;3.525
2017;2;AUS-ATL;"AUS:ATL"-DL-1;"AUS:ATL";NoCon;DL;1;813;813;680;206.99;AUS;1;10423;AUS;30423;2115475;ATL;1;10397;ATL;30397;5872432;3.525
2017;2;AUS-ATL;"AUS:MSY:ATL"-WN-1;"AUS:MSY:ATL";MSY;WN;1;869;813;18;184.22;AUS;1;10423;AUS;30423;2115475;ATL;1;10397;ATL;30397;5872432;3.525
2017;2;AUS-ATL;"AUS:HOU:ATL"-WN-1;"AUS:HOU:ATL";HOU;WN;1;844;813;29;249.76;AUS;1;10423;AUS;30423;2115475;ATL;1;10397;ATL;30397;5872432;3.525
2017;2;AUS-ATL;"AUS:DFW:ATL"-AA-1;"AUS:DFW:ATL";DFW;AA;1;921;813;32;269.72;AUS;1;10423;AUS;30423;2115475;ATL;1;10397;ATL;30397;5872432;3.525
2017;2;AUS-ATL;"AUS:ATL"-WN-1;"AUS:ATL";NoCon;WN;1;813;813;414;184.56;AUS;1;10423;AUS;30423;2115475;ATL;1;10397;ATL;30397;5872432;3.525
2017;2;AUS-BIR;"AUS:DAL:BHM"-WN-1;"AUS:DAL:BHM";DAL;WN;1;776;682;23;270.48;AUS;1;10423;AUS;30423;2115475;BHM;1;10599;BIR;30599;1085615;1.515
2017;2;AUS-BIR;"AUS:DFW:BHM"-AA-1;"AUS:DFW:BHM";DFW;AA;1;787;682;11;291.18;AUS;1;10423;AUS;30423;2115475;BHM;1;10599;BIR;30599;1085615;1.515
2017;2;AUS-BIR;"AUS:ATL:BHM"-DL-1;"AUS:ATL:BHM";ATL;DL;1;947;682;15;351.33;AUS;1;10423;AUS;30423;2115475;BHM;1;10599;BIR;30599;1085615;1.515
2017;2;AUS-BIR;"AUS:BHM"-WN-1;"AUS:BHM";NoCon;WN;1;682;682;1;367.00;AUS;1;10423;AUS;30423;2115475;BHM;1;10599;BIR;30599;1085615;1.515
2017;2;AUS-BIR;"AUS:IAH:BHM"-UA-1;"AUS:IAH:BHM";IAH;UA;1;702;682;14;288.36;AUS;1;10423;AUS;30423;2115475;BHM;1;10599;BIR;30599;1085615;1.515
2017;2;AUS-BIR;"AUS:HOU:BHM"-WN-1;"AUS:HOU:BHM";HOU;WN;1;718;682;29;297.07;AUS;1;10423;AUS;30423;2115475;BHM;1;10599;BIR;30599;1085615;1.515
2017;2;AUS-BIR;"AUS:TPA:BHM"-WN-1;"AUS:TPA:BHM";TPA;WN;1;1387;682;1;207.00;AUS;1;10423;AUS;30423;2115475;BHM;1;10599;BIR;30599;1085615;1.515
2017;2;AUS-BOS;"AUS:IAD:BOS"-UA-1;"AUS:IAD:BOS";IAD;UA;1;1710;1698;19;314.16;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:JFK:BOS"-B6-1;"AUS:JFK:BOS";JFK;B6;1;1708;1698;23;234.04;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:BOS"-WN-1;"AUS:BOS";NoCon;WN;1;1698;1698;414;240.50;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:HOU:BOS"-WN-1;"AUS:HOU:BOS";HOU;WN;1;1757;1698;22;259.91;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:ATL:BOS"-DL-1;"AUS:ATL:BOS";ATL;DL;1;1759;1698;60;259.78;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:BWI:BOS"-WN-1;"AUS:BWI:BOS";BWI;WN;1;1711;1698;46;235.93;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:IAH:BOS"-UA-1;"AUS:IAH:BOS";IAH;UA;1;1737;1698;67;297.27;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:ORD:BOS"-UA-1;"AUS:ORD:BOS";ORD;UA;1;1844;1698;29;256.21;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:ATL:BOS"-WN-1;"AUS:ATL:BOS";ATL;WN;1;1759;1698;15;291.13;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:MDW:BOS"-WN-1;"AUS:MDW:BOS";MDW;WN;1;1833;1698;17;251.06;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:CLT:BOS"-AA-1;"AUS:CLT:BOS";CLT;AA;1;1760;1698;45;286.38;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:ATL:PVD"-DL-1;"AUS:ATL:PVD";ATL;DL;1;1716;1662;21;276.86;AUS;1;10423;AUS;30423;2115475;PVD;0;14307;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:BNA:BOS"-WN-1;"AUS:BNA:BOS";BNA;WN;1;1698;1698;12;260.92;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:BWI:MHT"-WN-1;"AUS:BWI:MHT";BWI;WN;1;1719;1692;14;263.86;AUS;1;10423;AUS;30423;2115475;MHT;0;13296;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:DFW:BOS"-AA-1;"AUS:DFW:BOS";DFW;AA;1;1752;1698;57;268.74;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:ORD:BOS"-AA-1;"AUS:ORD:BOS";ORD;AA;1;1844;1698;17;284.06;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:MDW:PVD"-WN-1;"AUS:MDW:PVD";MDW;WN;1;1814;1662;20;236.10;AUS;1;10423;AUS;30423;2115475;PVD;0;14307;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:BWI:PVD"-WN-1;"AUS:BWI:PVD";BWI;WN;1;1669;1662;23;277.00;AUS;1;10423;AUS;30423;2115475;PVD;0;14307;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:BOS"-B6-1;"AUS:BOS";NoCon;B6;1;1698;1698;150;240.69;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:DTW:BOS"-DL-1;"AUS:DTW:BOS";DTW;DL;1;1781;1698;31;274.03;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BOS;"AUS:EWR:BOS"-UA-1;"AUS:EWR:BOS";EWR;UA;1;1704;1698;30;240.43;AUS;1;10423;AUS;30423;2115475;BOS;1;10721;BOS;30721;1616614;1.849
2017;2;AUS-BUF;"AUS:MDW:BUF"-WN-1;"AUS:MDW:BUF";MDW;WN;1;1440;1366;10;232.80;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:JFK:BUF"-B6-1;"AUS:JFK:BUF";JFK;B6;1;1822;1366;4;208.25;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:BUF"-WN-1;"AUS:BUF";NoCon;WN;1;1366;1366;3;324.67;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:EWR:BUF"-UA-1;"AUS:EWR:BUF";EWR;UA;1;1786;1366;2;412.50;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:FLL:BUF"-WN-1;"AUS:FLL:BUF";FLL;WN;1;2271;1366;5;244.20;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:ATL:BUF"-DL-1;"AUS:ATL:BUF";ATL;DL;1;1525;1366;11;253.91;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:DTW:BUF"-DL-1;"AUS:DTW:BUF";DTW;DL;1;1390;1366;8;234.25;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:JFK:BUF"-DL-1;"AUS:JFK:BUF";JFK;DL;1;1822;1366;2;280.50;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:IAD:BUF"-UA-1;"AUS:IAD:BUF";IAD;UA;1;1580;1366;2;201.50;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:ORD:BUF"-AA-1;"AUS:ORD:BUF";ORD;AA;1;1451;1366;4;252.75;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:CLT:BUF"-AA-1;"AUS:CLT:BUF";CLT;AA;1;1578;1366;10;243.80;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:TPA:BUF"-WN-1;"AUS:TPA:BUF";TPA;WN;1;1981;1366;1;248.00;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:MCO:BUF"-WN-1;"AUS:MCO:BUF";MCO;WN;1;2005;1366;4;244.50;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:ORD:BUF"-UA-1;"AUS:ORD:BUF";ORD;UA;1;1451;1366;9;201.11;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:PHL:BUF"-AA-1;"AUS:PHL:BUF";PHL;AA;1;1709;1366;4;328.75;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-BUF;"AUS:BWI:BUF"-WN-1;"AUS:BWI:BUF";BWI;WN;1;1623;1366;20;244.30;AUS;1;10423;AUS;30423;2115475;BUF;1;10792;BUF;30792;1129882;1.546
2017;2;AUS-CHA;"AUS:HOU:CLT"-WN-1;"AUS:HOU:CLT";HOU;WN;1;1068;1032;18;254.78;AUS;1;10423;AUS;30423;2115475;CLT;1;11057;CHA;31057;2550373;2.323
2017;2;AUS-CHA;"AUS:DAL:CLT"-WN-1;"AUS:DAL:CLT";DAL;WN;1;1115;1032;10;359.00;AUS;1;10423;AUS;30423;2115475;CLT;1;11057;CHA;31057;2550373;2.323
2017;2;AUS-CHA;"AUS:IAH:CLT"-UA-1;"AUS:IAH:CLT";IAH;UA;1;1052;1032;17;259.82;AUS;1;10423;AUS;30423;2115475;CLT;1;11057;CHA;31057;2550373;2.323
2017;2;AUS-CHA;"AUS:ATL:CLT"-DL-1;"AUS:ATL:CLT";ATL;DL;1;1039;1032;41;236.49;AUS;1;10423;AUS;30423;2115475;CLT;1;11057;CHA;31057;2550373;2.323
2017;2;AUS-CHA;"AUS:CLT"-WN-1;"AUS:CLT";NoCon;WN;1;1032;1032;7;242.71;AUS;1;10423;AUS;30423;2115475;CLT;1;11057;CHA;31057;2550373;2.323
2017;2;AUS-CHA;"AUS:CLT"-AA-1;"AUS:CLT";NoCon;AA;1;1032;1032;439;254.08;AUS;1;10423;AUS;30423;2115475;CLT;1;11057;CHA;31057;2550373;2.323
2017;2;AUS-CHA;"AUS:DFW:CLT"-AA-1;"AUS:DFW:CLT";DFW;AA;1;1126;1032;19;259.74;AUS;1;10423;AUS;30423;2115475;CLT;1;11057;CHA;31057;2550373;2.323
2017;2;AUS-CHI;"AUS:BNA:MDW"-WN-1;"AUS:BNA:MDW";BNA;WN;1;1151;972;27;199.04;AUS;1;10423;AUS;30423;2115475;MDW;0;13232;CHI;30977;9514113;4.486
2017;2;AUS-CHI;"AUS:ORD"-UA-1;"AUS:ORD";NoCon;UA;1;977;977;591;180.89;AUS;1;10423;AUS;30423;2115475;ORD;1;13930;CHI;30977;9514113;4.486
2017;2;AUS-CHI;"AUS:ORD"-AA-1;"AUS:ORD";NoCon;AA;1;977;977;978;194.29;AUS;1;10423;AUS;30423;2115475;ORD;1;13930;CHI;30977;9514113;4.486
2017;2;AUS-CHI;"AUS:ORD"-F9-1;"AUS:ORD";NoCon;F9;1;977;977;132;70.03;AUS;1;10423;AUS;30423;2115475;ORD;1;13930;CHI;30977;9514113;4.486
2017;2;AUS-CHI;"AUS:MDW"-WN-1;"AUS:MDW";NoCon;WN;1;972;972;573;214.34;AUS;1;10423;AUS;30423;2115475;MDW;0;13232;CHI;30977;9514113;4.486
